countryCode,plantName,eprtrFacilityID
"FI","Stora Enso Oyj, Kotka Mill, Boiler 11 172 MW","6698"
"FI","Stora Enso Oyj, Oulu Mill, Boiler","7199"
"FI","Stora Enso Oyj, Oulu Mill, Oil boiler","7199"
"FI","Stora Enso Oyj, Oulu Mill, Oulu peatboiler","7199"
"FI","Stora Enso Oyj, Sunila Mill, Bark Boiler 2",
"FI","Stora Enso Oyj, Varkaus Mill, Boiler 5","7249"
"FI","Stora Enso Oyj, Varkaus Mill, Boiler 6","7249"
"FI","Tampereen Energiantuotanto Oy, P3  Gas turbine 1","7662"
"FI","Tampereen Energiantuotanto Oy, P4  Gas turbine 2","7662"
"FI","Tampereen Sähkölaitos, Naistenlahti power plant, NSL 1 Gas turbine","7662"
"FI","Tampereen Sähkölaitos, Naistenlahti power plant, NSL 2  ","7662"
"FI","Tornion voima Oy, Power plant boiler","67512"
"FI","UPM-KYMMENE OYJ  K6 Varakattila 105 MW","7737"
"FI","UPM-Kymmene Oyj, Jämsänkoski Mill, Boiler 1","6445"
"FI","UPM-Kymmene Oyj, Jämsänkoski Mill, Boiler 2","6445"
"FI","UPM-Kymmene Oyj, Jämsänkoski Mill, Boiler 3","6445"
"FI","UPM-Kymmene Oyj, Jämsänkoski Mill, K5 Boiler","6445"
"FI","UPM-Kymmene Oyj, Jokilaakso Mill, Kaipola Boiler 5","6445"
"FI","UPM-Kymmene Oyj, Jokilaakso Mill, Kaipola Boiler 6","6445"
"FI","UPM-Kymmene Oyj, Kaukaa Mill power plant (3*37 MW)","6954"
"FI","UPM-Kymmene Oyj, Kaukaa Mill, Bark Boiler 1","6954"
"FI","UPM-Kymmene Oyj, Kaukaa Mill, Gas turbine 9 (90/49 MW)","6954"
"FI","UPM-Kymmene Oyj, Kymi mill, natural gas boiler","6919"
"FI","UPM-Kymmene Oyj, Tervasaari, P1 Boiler CE II ","7737"
"FI","UPM-Kymmene Oyj, Tervasaari, P13 Boiler K2","7737"
"FI","Vaasan Sähkö Oy, Palosaaren silta, Boiler 1",
"FI","Vaasan Sähkö Oy, Palosaaren silta, Boiler 2: Witermo 1 + 2",
"FI","VANTAAN ENERGIA OY Gas turbine Mar4","6188"
"FI","Vantaan Energia Oy, Martinlaakso power plant, Boiler 1 (Tampella)","6188"
"FI","Vantaan Energia Oy, Martinlaakso power plant, Boiler 2","6188"
"FI","Vantaan Energia Oy, Martinlaakso, Boiler 3","6188"
"FI","Vapo Oy, Kiimassuo power plant, K Boiler ","16991"
"FI","Vaskiluodon Voima Oy, Boiler VL 2","7732"
"FI","Vaskiluodon Voima Oy, Seinäjoki power plant, Boiler 1","7435"
"FI","Vattenfall Kaukolämpö Oy, Vanaja Power plant, Hämeenlinna 6 Gas turbine","6315"
"FI","Vattenfall Kaukolämpö Oy, Vanaja power plant, Hämeenlinna Boiler (K4)","6315"
"FI","Vattenfall Lämpö Oy, Vanaja Power Plant, P11 boiler K5","6315"
"FR","0010","6288"
"FR","0020","1253"
"FR","0040","1259"
"FR","005A","5327"
"FR","0060",
"FR","0070",
"FR","0080",
"FR","011A","5310"
"FR","011B","5310"
"FR","0120","5326"
"FR","0130","5283"
"FR","016A","1336"
"FR","0170",
"FR","0210","4339"
"FR","0220",
"FR","0230",
"FR","0240","4351"
"FR","0250","4353"
"FR","0260",
"FR","0270",
"FR","0280","104684"
"FR","0290","4412"
"FR","0300","4370"
"FR","0310","4362"
"FR","0330","190106"
"FR","035C","4377"
"FR","036A",
"FR","0370","4379"
"FR","0380",
"FR","0400","18078"
"FR","0420","5123"
"FR","0450",
"FR","046B",
"FR","0470","4416"
"FR","048B",
"FR","0500",
"FR","0520",
"FR","0530",
"FR","0550","69459"
"FR","056A","4400"
"FR","056B","4400"
"FR","0570","4403"
"FR","0580","158770"
"FR","0600","4408"
"FR","0620",
"FR","0630",
"FR","0640","4422"
"FR","0650","4395"
"FR","0660",
"FR","0680",
"FR","0690","4937"
"FR","0720","4401"
"FR","0750","912"
"FR","0790","17505"
"FR","0800",
"FR","0810","18143"
"FR","0830",
"FR","0840","4431"
"FR","0870","4145"
"FR","0880",
"FR","0890",
"FR","090A",
"FR","090B",
"FR","0950",
"FR","0960","4789"
"FR","0990","4727"
"FR","100B","4793"
"FR","101A","4848"
"FR","101B","4848"
"FR","1020",
"FR","1030",
"FR","1080",
"FR","1090","69533"
"FR","1100",
"FR","1110",
"FR","1120",
"FR","1130","18253"
"FR","1140",
"FR","1170","4729"
"FR","1200","4697"
"FR","1210",
"FR","122A",
"FR","122B",
"FR","1230","104431"
"FR","125A",
"FR","125B",
"FR","1270",
"FR","1280","3057"
"FR","1290","2963"
"FR","130A",
"FR","130B",
"FR","1310","2976"
"FR","1330",
"FR","1350",
"FR","1360","2995"
"FR","1370",
"FR","1380",
"FR","1400",
"FR","1410",
"FR","1430",
"FR","1440","3077"
"FR","1460",
"FR","1470",
"FR","1510","882"
"FR","1530","860"
"FR","1580",
"FR","159A",
"FR","1600",
"FR","1620",
"FR","1630",
"FR","167A",
"FR","167B",
"FR","168A",
"FR","168B",
"FR","169A","4204"
"FR","169B","4204"
"FR","1700",
"FR","171A",
"FR","171B",
"FR","1720",
"FR","173A",
"FR","173B",
"FR","1750",
"FR","176A",
"FR","176B",
"FR","1770",
"FR","1780",
"FR","1790",
"FR","180A",
"FR","180B",
"FR","1810","4090"
"FR","1820",
"FR","1830",
"FR","1840","17916"
"FR","1860",
"FR","1870",
"FR","1880","3979"
"FR","190A",
"FR","190B",
"FR","1910","3982"
"FR","192B","189994"
"FR","197B","787"
"FR","1980","799"
"FR","199A",
"FR","199B",
"FR","2010",
"FR","2030",
"FR","2050","815"
"FR","2090","4126"
"FR","2100",
"FR","2110",
"FR","2130",
"FR","2140","4147"
"FR","2160",
"FR","2170",
"FR","2180","1119"
"FR","2190","1111"
"FR","2230",
"FR","2240","1082"
"FR","2250","1085"
"FR","2260","1089"
"FR","2290",
"FR","2300","4507"
"FR","2310",
"FR","2320","4524"
"FR","2350","4554"
"FR","2360",
"FR","237A",
"FR","237B",
"FR","2380","190093"
"FR","240A",
"FR","240B",
"FR","2420",
"FR","2430",
"FR","2440",
"FR","2470",
"FR","2480","1226"
"FR","2490","69361"
"FR","2510","69359"
"FR","253A","1203"
"FR","253B","1203"
"FR","2540","17687"
"FR","2550",
"FR","2560",
"FR","2580",
"FR","2590","1133"
"FR","2600","1153"
"FR","261A",
"FR","261B",
"FR","261C",
"FR","2640","688"
"FR","2660","668"
"FR","2680","694"
"FR","2750",
"FR","278A","704"
"FR","278B","704"
"FR","283A","744"
"FR","283B","744"
"FR","2850","17350"
"FR","2860","756"
"FR","2880","755"
"FR","300A",
"FR","300B",
"FR","3010",
"FR","305A",
"FR","305B",
"FR","3090","1219"
"FR","3100","104729"
"FR","3110","4515"
"FR","312A","4476"
"FR","312B","4476"
"FR","3130",
"FR","3150","4359"
"FR","3170",
"FR","3180","4126"
"FR","3220",
"FR","3240",
"FR","3250",
"FR","3270",
"FR","3280",
"FR","3290",
"FR","3300",
"FR","3310",
"FR","3320","4929"
"FR","3330",
"FR","3340","17678"
"FR","3350",
"FR","3360",
"FR","3370","104694"
"FR","3380","18349"
"FR","3390","104802"
"FR","3400",
"FR","3410",
"FR","3420","18291"
"FR","3430","175491"
"FR","3440",
"FR","3450",
"FR","3460",
"FR","3470",
"FR","3480",
"FR","3490",
"FR","3500",
"FR","3510","158593"
"FR","3530",
"FR","3540","190186"
"FR","3550","1167"
"FR","358B",
"FR","3590","2918"
"FR","3600","4930"
"FR","3610",
"FR","3620",
"FR","3630",
"FR","3640","190127"
"FR","3650","2942"
"HU","AES Borsodi Energetikai Kft. Borsodi Hőerőmű",
"HU","AES Borsodi Energetikai Kft.
Tiszapalkonyai Hőerőmű",
"HU","AES Tisza Erőmű Kft.","5688"
"HU","Alpiq Csepel Kft., Csepel II. KCGT","856"
"HU","Alpiq Csepeli Erőmű Kft.","856"
"HU","Bakonyi Bioenergia Kft.","39820"
"HU","Bakonyi Erőmű Zrt.","281"
"HU","BC-Erőmű Kft.","39837"
"HU","BC-Therm Kft.","40002"
"HU","Budapesti Erőmű Rt. Kispesti Erőmű",
"HU","Budapesti Erőmű Rt. Révész utcai Fűtőmű",
"HU","Budapesti Erőmű Rt. Újpesti Erőmű",
"HU","Budapesti Erőmű Zrt. Kelenföldi Erőmű",
"HU","Bunge Rt. Martfűi Gyára","4986"
"HU","DBM Dél-Nyírségi Bioenergia Művek Energiatermelő Zrt.","101285"
"HU","Debreceni Kombinált Ciklusú Erőmű",
"HU","Dorogi Erőmű Kft. ","39969"
"HU","Dunamenti Erőmű Zrt.","772"
"HU","E.ON Energiatermelő Kft. Debreceni Erőmű",
"HU","E.ON Energiatermelő Kft. Győri Erőmű ",
"HU","E.ON Energiatermelő Kft. Nyíregyházi Erőmű","75586"
"HU","E.ON Energiatermelő Kft. Soproni Erőmű ",
"HU","E.ON Erőmű Kft. ","176813"
"HU","FGSZ Földgázszállító Zrt.","75640"
"HU","FGSZ Földgázszállító Zrt. ",
"HU","FŐTÁV Rt. Észak-Budai Fűtőmű ",
"HU","FŐTÁV Rt. Füredi Fűtőmű ",
"HU","FŐTÁV Rt. Rákoskesztúri Fűtőmű ",
"HU","FŐTÁV Rt. Újpalotai Fűtőmű ",
"HU","Győr-Szol Zrt. ","166851"
"HU","Hamburger Hungária Kft.","101305"
"HU","Hankook Tire Magyarország Kft.","101283"
"HU","Hungrana Kft.","471"
"HU","ISD POWER Kft.","468"
"HU","Magyar Cukor Zrt. Kaposvári Cukorgyár","39906"
"HU","Mátrai Erőmű Zrt.","5791"
"HU","MESZ Magyaróvár Zrt.","166852"
"HU","MIFŰ Miskolci Fűtőerőmű Kft.",
"HU","MIFŰ Miskolci Fűtőerőmű Kft.",
"HU","MOL Nyrt. Dunai Finomító","75679"
"HU","MOL Nyrt. Zalai Finomító","243"
"HU","MVM BVMT Zrt.","191336"
"HU","MVM Észak-Budai Kogenerációs Fűtőerőmű",
"HU","MVM GTER Gázturbinás Erőmű Zrt.","39907"
"HU","MVM GTER Gázturbinás Erőmű Zrt.","39892"
"HU","MVM GTER Gázturbinás Erőmű Zrt.",
"HU","Nitrogénművek Zrt. ","298"
"HU","Nyíregyházi Kombinált Ciklusú Erőmű",
"HU","Pannon Hőerőmű Zrt.","534"
"HU","Pannonenergia Erőművi Tanácsadó Kft.",
"HU","Pannon-Hő Energetikai Termelő Kft.",
"HU","Pannónia Ethanol Zrt.","191331"
"HU","Rába Energia Kft.",
"HU","SEKAB Zrt.",
"HU","Székesfehérvári Fűtőerőmű Kft.","191335"
"HU","Tatabányai Erőmű Kft.","142"
"HU","TVK-Erőmű Kft.","39838"
"HU","Vértesi Erőmű Zrt. ","140"
"HU","Zoltek Zrt.","137"
"IE","Aghada CCGT","9626"
"IE","Aghada CT11-U2","9626"
"IE","Aghada CT12-U3","9626"
"IE","Aghada CT14-U4","9626"
"IE","Aghada U1","9626"
"IE","Aughinish Alumina","8595"
"IE","Aughinish Alumina","8595"
"IE","Concophillips P0266","7964"
"IE","Edenderry Power","9486"
"IE","Great Island 1 & 2","176837"
"IE","Great Island 3","176837"
"IE","Guinness P301",
"IE","Huntstown Power Station (phase I)","9506"
"IE","Lough Ree Power","8740"
"IE","Marina","7934"
"IE","Moneypoint U1","8025"
"IE","Moneypoint U2","8025"
"IE","Moneypoint U3","8025"
"IE","North Wall 5","8271"
"IE","Poolbeg U4","8353"
"IE","Poolbeg U5","8353"
"IE","Synergen (Dublin Bay Power Plant)","75905"
"IE","Tarbert 1 & 2","7997"
"IE","Tarbert 3 & 4","7997"
"IE","Tynagh Energy","19169"
"IE","Viridian Power (phase II)","19171"
"IE","West Offaly Power","8061"
"IE","Whitegate Power Station P0830",
"IT","A.R.I.A. Srl ( Linea 1 )","191456"
"IT","A.R.I.A. Srl ( Linea 2)","191456"
"IT","A.R.I.A. Srl (Linea 3)","191456"
"IT","A2A Calore & Servizi","117430"
"IT","A2A Calore & Servizi","117430"
"IT","A2A Calore & Servizi","117430"
"IT","A2A Calore & Servizi","27357"
"IT","A2A Calore & Servizi","117430"
"IT","A2A S.p.A.","1503"
"IT","A2A S.p.A.","1503"
"IT","A2A S.p.A.","1503"
"IT","A2A S.p.A.","1503"
"IT","A2A spa","312"
"IT","A2A spa","312"
"IT","A2A spa","312"
"IT","A2A SpA - Centrale Termoelettrica del Mincio","437"
"IT","ABRUZZOENERGIA SPA",
"IT","ABRUZZOENERGIA SPA",
"IT","ACEA Produzione S.p.a. (Centrale Montemartini)",
"IT","ACEA Produzione S.p.a. (Centrale Montemartini)",
"IT","ACEA Produzione S.p.a. (Centrale Montemartini)",
"IT","ACEA Produzione S.p.a. (Centrale Tor di Valle)","6263"
"IT","ACEA Produzione S.p.a. (Centrale Tor di Valle)","6263"
"IT","ACEA Produzione S.p.a. (Centrale Tor di Valle)","6263"
"IT","ACEA RISORSE E IMPIANTI PER L'AMBIENTE S.r.l. (in forma abbreviata A.R.I.A. S.r.l.)","117613"
"IT","Acetati S.p.A.","27972"
"IT","AGSM Verona Spa","573"
"IT","Alba Power S.p.A.","27088"
"IT","Alba Power S.p.A.","27088"
"IT","Alba Power S.p.A.","27088"
"IT","Alpiq Vercelli S.r.l.","27380"
"IT","ALTO GARDA POWER","516"
"IT","Amsa Azienda milanese servizi ambientali S.p.A.","27382"
"IT","api energia ",
"IT","api raffineria di ancona spa (*)","6056"
"IT","BG ITALIA POWER SPA (ex SERENE SPA)","77742"
"IT","BG ITALIA POWER SPA (ex SERENE SPA)",
"IT","BG ITALIA POWER SPA (ex SERENE SPA)",
"IT","BG ITALIA POWER SPA (ex SERENE SPA)","27864"
"IT","BG ITALIA POWER SPA (ex SERENE SPA)","108"
"IT","Biomasse Crotone S.p.A.","27240"
"IT","Biomasse Italia S.p.a.","27241"
"IT","BioPower Sardegna S.r.l.","120277"
"IT","BioPower Sardegna S.r.l.","120277"
"IT","Burgo Group  SpA","6280"
"IT","Burgo Group S.p.A.","6541"
"IT","Burgo Group S.p.A.","1425"
"IT","Burgo Group S.p.A.","1425"
"IT","BURGO GROUP SPA","1519"
"IT","BURGO GROUP SPA","1519"
"IT","BURGO GROUP SPA","440"
"IT","BURGO GROUP SPA","1519"
"IT","BURGO GROUP SPA","623"
"IT","BURGO GROUP spa (ex Cartiera Marchi spa)","401"
"IT","Calenia Energia S.p.A.","27071"
"IT","Calenia Energia S.p.A.","27071"
"IT","Centro Energia Ferrara S.p.A.","5026"
"IT","Centro Energia Ferrara S.p.A.","5026"
"IT","CENTRO ENERGIA TEVEROLA S.p.A.",
"IT","CENTRO ENERGIA TEVEROLA S.p.A.",
"IT","CO.PRO.B. SCA","654"
"IT","CO.PRO.B. SCA","654"
"IT","CO.PRO.B. SCA","654"
"IT","CO.PRO.B. SCA","26807"
"IT","Cofely Italia Spa","120279"
"IT","Cofely Italia Spa","117396"
"IT","Cofely Italia Spa","5727"
"IT","Cofely Italia Spa","27556"
"IT","Cofely Italia Spa ","117409"
"IT","Cofely Italia Spa","27556"
"IT","Cofely Italia Spa ","117409"
"IT","Dalmine S.p.A.","346"
"IT","Dalmine S.p.A.","346"
"IT","E.ON Produzione Centrale Livorno Ferraris S.p.A.","117453"
"IT","E.ON Produzione Centrale Livorno Ferraris S.p.A.","117453"
"IT","E.ON Produzione S.p.A.","7490"
"IT","E.ON Produzione S.p.A.","7490"
"IT","E.ON Produzione S.p.A.","7341"
"IT","E.ON Produzione S.p.A.","7490"
"IT","E.ON Produzione S.p.A.","480"
"IT","E.ON Produzione S.p.A.","480"
"IT","E.ON Produzione S.p.A.","480"
"IT","E.ON Produzione S.p.A.","480"
"IT","E.ON Produzione S.p.A.","455"
"IT","E.ON Produzione S.p.A.","455"
"IT","E.ON Produzione S.p.A.","455"
"IT","E.ON Produzione S.p.A.","455"
"IT","E.ON Produzione S.p.A.","7490"
"IT","E.ON Produzione S.p.A.","7490"
"IT","E.ON Produzione S.p.A.","480"
"IT","E.ON Produzione S.p.A.","7490"
"IT","E.ON Produzione S.p.A.","7341"
"IT","ECO & POWER AMBROSIANA",
"IT","ECO & POWER AMBROSIANA",
"IT","ECO & POWER AMBROSIANA",
"IT","EDIPOWER SPA","74"
"IT","EDIPOWER SPA","7030"
"IT","EDIPOWER SPA","318"
"IT","EDIPOWER SPA","318"
"IT","EDIPOWER SPA","74"
"IT","EDIPOWER SPA","7030"
"IT","EDIPOWER SPA","318"
"IT","EDIPOWER SPA","318"
"IT","EDIPOWER SPA","4991"
"IT","EDIPOWER SPA","4991"
"IT","EDIPOWER SPA","318"
"IT","EDIPOWER SPA","74"
"IT","EDIPOWER SPA","7349"
"IT","EDIPOWER SPA","443"
"IT","EDIPOWER SPA","443"
"IT","EDIPOWER SPA","443"
"IT","EDIPOWER SPA","7349"
"IT","EDIPOWER SPA","7349"
"IT","Edison Spa","5138"
"IT","Edison Spa","338"
"IT","EDISON SPA","5156"
"IT","Edison SpA","26668"
"IT","Edison SpA","26668"
"IT","Edison SpA","644"
"IT","Edison SpA","644"
"IT","Edison SpA","5725"
"IT","Edison SpA","644"
"IT","Edison SpA","26668"
"IT","EDISON SPA","26666"
"IT","Edison SpA","5003"
"IT","Edison SpA","6549"
"IT","Edison Spa","5138"
"IT","EDISON SPA","5156"
"IT","Edison SpA","5725"
"IT","Edison SpA","644"
"IT","Edison SpA","644"
"IT","Edison Spa","338"
"IT","Edison Spa","338"
"IT","EDISON SPA","117532"
"IT","EDISON SPA","117532"
"IT","EDISON SPA","117532"
"IT","EDISON SpA","191709"
"IT","EDISON SPA","26665"
"IT","EDISON SPA","26665"
"IT","Edison SpA","117405"
"IT","Elettra Produzione s.r.l.","1520"
"IT","Elettra Produzione s.r.l.","1520"
"IT","Elettra Produzione SRL","27335"
"IT","Elettrogorizia SpA","28187"
"IT","En Plus S.r.l.","159051"
"IT","ENEL PRODUZIONE S.p.A.","7237"
"IT","ENEL PRODUZIONE S.p.A.","6258"
"IT","ENEL PRODUZIONE S.p.A.","6258"
"IT","ENEL PRODUZIONE S.p.A.","7342"
"IT","ENEL PRODUZIONE S.p.A.","7342"
"IT","ENEL PRODUZIONE S.p.A.","6258"
"IT","ENEL PRODUZIONE S.p.A.","6258"
"IT","ENEL PRODUZIONE S.p.A.","6258"
"IT","ENEL PRODUZIONE S.p.A.","6258"
"IT","ENEL PRODUZIONE S.p.A.","6258"
"IT","ENEL PRODUZIONE S.p.A.","6258"
"IT","ENEL PRODUZIONE S.p.A.","7342"
"IT","ENEL PRODUZIONE S.p.A.","7237"
"IT","ENEL PRODUZIONE S.p.A.","6258"
"IT","ENEL PRODUZIONE S.p.A.","7237"
"IT","ENEL PRODUZIONE S.p.A.","7237"
"IT","ENEL PRODUZIONE S.p.A.","7237"
"IT","ENEL PRODUZIONE S.p.A.","28198"
"IT","ENEL PRODUZIONE S.p.A.","28198"
"IT","ENEL PRODUZIONE S.p.A.","7351"
"IT","ENEL PRODUZIONE S.p.A.","7351"
"IT","ENEL PRODUZIONE S.p.A.","656"
"IT","ENEL PRODUZIONE S.p.A.","656"
"IT","ENEL PRODUZIONE S.p.A.","656"
"IT","ENEL PRODUZIONE S.p.A.","656"
"IT","ENEL PRODUZIONE S.p.A.",
"IT","ENEL PRODUZIONE S.p.A.","7342"
"IT","ENEL PRODUZIONE S.p.A.",
"IT","ENEL PRODUZIONE S.p.A.","640"
"IT","ENEL PRODUZIONE S.p.A.","5149"
"IT","ENEL PRODUZIONE S.p.A.","7514"
"IT","ENEL PRODUZIONE S.p.A.","7514"
"IT","ENEL PRODUZIONE S.p.A.","639"
"IT","ENEL PRODUZIONE S.p.A.","5710"
"IT","ENEL PRODUZIONE S.p.A.","5710"
"IT","ENEL PRODUZIONE S.p.A.","5710"
"IT","ENEL PRODUZIONE S.p.A.","640"
"IT","ENEL PRODUZIONE S.p.A.","7367"
"IT","ENEL PRODUZIONE S.p.A.","7367"
"IT","ENEL PRODUZIONE S.p.A.","640"
"IT","ENEL PRODUZIONE S.p.A.","6258"
"IT","ENEL PRODUZIONE S.p.A.","5039"
"IT","ENEL PRODUZIONE S.p.A.","6258"
"IT","ENEL PRODUZIONE S.p.A.",
"IT","ENEL PRODUZIONE S.p.A.",
"IT","ENEL PRODUZIONE S.p.A.","639"
"IT","ENEL PRODUZIONE S.p.A.","5149"
"IT","ENEL PRODUZIONE S.p.A.","93"
"IT","ENEL PRODUZIONE S.p.A.","93"
"IT","ENEL PRODUZIONE S.p.A.","7514"
"IT","ENEL PRODUZIONE S.p.A.","117522"
"IT","ENEL PRODUZIONE S.p.A.","7514"
"IT","ENEL PRODUZIONE S.p.A.","7237"
"IT","ENEL PRODUZIONE S.p.A.","7342"
"IT","ENEL PRODUZIONE S.p.A.","6258"
"IT","ENEL PRODUZIONE S.p.A.","640"
"IT","ENEL PRODUZIONE S.p.A.","5039"
"IT","ENEL PRODUZIONE S.p.A.","6262"
"IT","ENEL PRODUZIONE S.p.A.","6262"
"IT","ENEL PRODUZIONE S.p.A.","4989"
"IT","ENEL PRODUZIONE S.p.A.","4989"
"IT","ENEL PRODUZIONE S.p.A.","4989"
"IT","ENEL PRODUZIONE S.p.A.","4864"
"IT","ENEL PRODUZIONE S.p.A.",
"IT","ENEL PRODUZIONE S.p.A.","5176"
"IT","ENEL PRODUZIONE S.p.A.",
"IT","ENEL PRODUZIONE S.p.A.","7011"
"IT","ENEL PRODUZIONE S.p.A.","26895"
"IT","ENEL PRODUZIONE S.p.A.","26895"
"IT","ENEL PRODUZIONE S.p.A.","5712"
"IT","ENEL PRODUZIONE S.p.A.","5712"
"IT","ENEL PRODUZIONE S.p.A.","6262"
"IT","ENEL PRODUZIONE S.p.A.","4864"
"IT","ENEL PRODUZIONE S.p.A.","27595"
"IT","ENEL PRODUZIONE S.p.A.","7027"
"IT","ENEL PRODUZIONE S.p.A.","7027"
"IT","ENEL PRODUZIONE S.p.A.",
"IT","ENEL PRODUZIONE S.p.A.","7027"
"IT","ENEL PRODUZIONE S.p.A.","7027"
"IT","ENEL PRODUZIONE S.p.A.","4989"
"IT","ENEL PRODUZIONE S.p.A.","27595"
"IT","ENEL PRODUZIONE S.p.A.","26895"
"IT","ENEL PRODUZIONE S.p.A.","7011"
"IT","ENEL PRODUZIONE S.p.A.","7366"
"IT","ENEL PRODUZIONE S.p.A.","7366"
"IT","ENEL PRODUZIONE S.p.A.","27595"
"IT","ENEL PRODUZIONE S.p.A.","27595"
"IT","ENEL PRODUZIONE S.p.A.","7366"
"IT","ENEL PRODUZIONE S.p.A.","27595"
"IT","ENEL PRODUZIONE S.p.A.","4870"
"IT","ENEL PRODUZIONE S.p.A.","26895"
"IT","ENEL PRODUZIONE S.p.A.","4870"
"IT","ENEL PRODUZIONE S.p.A.",
"IT","ENEL PRODUZIONE S.p.A.","158935"
"IT","ENEL PRODUZIONE S.p.A.",
"IT","ENEL PRODUZIONE S.p.A.","5155"
"IT","ENEL PRODUZIONE S.p.A.","4870"
"IT","ENEL PRODUZIONE S.p.A.","5155"
"IT","ENEL PRODUZIONE S.p.A.",
"IT","ENI","626"
"IT","ENI","626"
"IT","eni s.p.a. divisione exploration & production","7133"
"IT","eni s.p.a. divisione exploration & production","7133"
"IT","Eni S.p.A. Divisione Refining & Marketing","7018"
"IT","Eni S.p.A. Divisione Refining & Marketing Raffineria di Livorno","5157"
"IT","ENI SpA - DIVISIONE R&M ","412"
"IT","ENI SpA - DIVISIONE R&M ","412"
"IT","Enipower","5038"
"IT","Enipower","5038"
"IT","Enipower","5038"
"IT","Enipower","5038"
"IT","Enipower Mantova S.p.A.","452"
"IT","Enipower Mantova S.p.A.","452"
"IT","Enipower Mantova S.p.A.","452"
"IT","ENIPOWER s.p.a.","418"
"IT","ENIPOWER S.p.a.","7028"
"IT","ENIPOWER s.p.a.","418"
"IT","ENIPOWER S.p.a.","7028"
"IT","ENIPOWER S.p.a.","7028"
"IT","enipower S.p.A.","342"
"IT","ENIPOWER s.p.a.","418"
"IT","enipower S.p.A.","342"
"IT","Enipower S.p.A.","7022"
"IT","enipower S.p.A.","342"
"IT","enipower S.p.A.","342"
"IT","ENIPOWER SPA",
"IT","ENIPOWER SPA",
"IT","ERG Power s.r.l. ","159137"
"IT","ERG Power s.r.l. ","159137"
"IT","ERG Power s.r.l. ","159137"
"IT","ERG Power s.r.l. ","159137"
"IT","ERG Power s.r.l. ","159137"
"IT","ERG Power s.r.l. ","159137"
"IT","ERGOSUD S.p.A.","159056"
"IT","ERGOSUD S.p.A.","159056"
"IT","ERIDANIA SADAM S.p.A.","5004"
"IT","ERIDANIA SADAM S.p.A.","5004"
"IT","ERIDANIA SADAM S.p.A.","5004"
"IT","Esso Italiana S.r.l. - Raffineria di Augusta (SR)","7365"
"IT","Esso Italiana S.r.l. - Raffineria di Augusta (SR)","7365"
"IT","Esso Italiana S.r.l. - Raffineria di Augusta (SR)","7365"
"IT","Esso Italiana S.r.l. - Raffineria di Augusta (SR)","7365"
"IT","Esso Italiana S.r.l. - Raffineria di Augusta (SR)","7365"
"IT","Esso Italiana S.r.l. - Raffineria di Augusta (SR)","7365"
"IT","Esso Italiana S.r.l. - Raffineria di Augusta (SR)","7365"
"IT","Esso Italiana S.r.l. - Raffineria di Augusta (SR)","7365"
"IT","Esso Italiana S.r.l. - Raffineria di Augusta (SR)","7365"
"IT","Esso Italiana S.r.l. - Raffineria di Augusta (SR)","7365"
"IT","Fenice S.p.A.","87"
"IT","Fenice S.p.A.","87"
"IT","Fenice S.p.A.","87"
"IT","Fenice S.p.A.","87"
"IT","Fenice S.p.A.","27856"
"IT","Fenice S.p.A.","27856"
"IT","Fenice S.p.A.","27856"
"IT","Fenice S.p.A.","87"
"IT","Fenice SpA","27863"
"IT","FENICE SPA","27861"
"IT","FENICE SPA","27861"
"IT","FENICE SPA","27861"
"IT","FENICE SPA","27861"
"IT","FENICE SPA","77685"
"IT","FENICE SPA","77686"
"IT","Fenice SpA","27863"
"IT","Fenice SpA","27859"
"IT","Fenice SpA","27859"
"IT","Ferrari S.p.A.","76880"
"IT","GDF SUEZ Produzione S.p.a. (Centrale Leinì)","27074"
"IT","GEVER SpA","115"
"IT","GEVER SpA","115"
"IT","HERA SPADIREZIONE ENERGIA- UNITA' PRODUTTIVE RILEVANTI","26832"
"IT","ILVA S.p.A.","4868"
"IT","ILVA S.p.A.","4868"
"IT","IREN ENERGIA S.p.A.","5006"
"IT","Iren Energia S.p.A.",
"IT","Iren Energia S.p.A.","4869"
"IT","Iren Energia S.p.A.","67"
"IT","Iren Energia S.p.A.","67"
"IT","Iren Energia S.p.A.","67"
"IT","IREN ENERGIA S.p.A.","5006"
"IT","Iren Energia S.p.A.","67"
"IT","Iren Energia S.p.A.",
"IT","IREN ENERGIA S.p.A.","5006"
"IT","Iren Energia S.p.A.","191764"
"IT","Iren Energia S.p.A.","191764"
"IT","IRENE S.r.l.","374"
"IT","ISAB Energy Srl","7362"
"IT","ISAB S.r.l. - Raffineria Isab Impianti Nord","7364"
"IT","ISAB S.r.l. - Raffineria ISAB Impianti Sud","7363"
"IT","ISTITUTO POLIGRAFICO E ZECCA DELLO STATO S.P.A.",
"IT","Jesi Energia SpA","6054"
"IT","Novel S.p.A.","107"
"IT","NUOVA SOLMINE S.p.A.","5183"
"IT","NUOVA SOLMINE S.p.A.","5183"
"IT","Ottana Energia S.p.a.","7497"
"IT","Ottana Energia S.p.a.","7497"
"IT","Raffineria di Gela S.p.A.","7353"
"IT","Raffineria di Milazzo S.C.p.A.","7350"
"IT","Raffineria di Milazzo S.C.p.A.","7350"
"IT","Raffineria di Roma","6267"
"IT","Rizziconi Energia S.p.A.","77753"
"IT","Rizziconi Energia S.p.A.","77753"
"IT","ROQUETTE ITALIA S.p.A.",
